Order ID	Order Date	Order Priority	Order Quantity	Sales	Ship Mode	Shipping Cost	Unit price	Province	Customer Segment	Product Category	Product Sub-Category	Product Container	Ship Date
17287	10/20/2011	High	11	5793.46	Regular Air	13.99	526.68	Alberta	Home Office	Technology	Office Machines	Medium Box	4/6/2011
33126	10/20/2011	Critical	11	175.76	Regular Air	0.5	15.98	British Columbia	Small Business	Office Supplies	Labels	Small Box	11/14/2011
42727	10/20/2011	Not Specified	11	177.06	Regular Air	7.77	16.10	Saskachewan	Consumer	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	4/30/2011
54914	10/21/2011	Critical	11	197.93	Regular Air	5.46	17.99	Ontario	Small Business	Office Supplies	Paper	Small Box	8/29/2011
15264	10/21/2011	Medium	11	3581.52	Regular Air	19.99	325.59	Quebec	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	11/19/2011
51969	10/21/2011	High	11	1756.695	Regular Air	8.8	159.70	British Columbia	Consumer	Technology	Telephones and Communication	Small Box	9/7/2011
35238	10/21/2011	Low	11	1403.027	Express Air	5.63	127.55	Saskachewan	Small Business	Technology	Telephones and Communication	Small Box	4/28/2011
47367	10/22/2011	Medium	11	27.99	Regular Air	1.49	2.54	British Columbia	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	4/16/2011
7878	10/22/2011	Critical	11	3904.12	Delivery Truck	55.81	354.92	Manitoba	Corporate	Furniture	Bookcases	Jumbo Box	5/6/2011
49027	10/22/2011	High	11	708.83	Regular Air	8.99	64.44	British Columbia	Home Office	Furniture	Office Furnishings	Small Pack	4/12/2011
13634	10/22/2011	High	11	151.38	Regular Air	5.3	13.76	Quebec	Consumer	Office Supplies	Envelopes	Small Box	4/19/2011
18562	10/22/2011	Critical	11	160.11	Regular Air	2.97	14.56	Quebec	Home Office	Office Supplies	Paper	Wrap Bag	12/22/2011
26176	10/22/2011	High	11	554.4295	Regular Air	4.81	50.40	Manitoba	Home Office	Technology	Telephones and Communication	Medium Box	11/20/2011
22561	10/23/2011	Critical	11	504.79	Express Air	19.99	45.89	Nova Scotia	Consumer	Technology	Computer Peripherals	Small Box	1/22/2011
17926	10/24/2011	Critical	11	608.33	Regular Air	8.78	55.30	British Columbia	Consumer	Office Supplies	Storage & Organization	Small Box	11/12/2011
135	10/24/2011	Not Specified	11	125.85	Regular Air	4.62	11.44	Quebec	Consumer	Technology	Computer Peripherals	Small Pack	10/22/2011
46951	10/25/2011	Critical	11	2379.3285	Regular Air	5.92	216.30	Manitoba	Corporate	Technology	Telephones and Communication	Small Box	11/18/2011
35555	10/25/2011	Medium	11	10.43	Regular Air	0.8	0.95	Ontario	Corporate	Office Supplies	Paper	Wrap Bag	3/4/2011
43686	10/25/2011	Medium	11	1313.64	Regular Air	6.13	119.42	Alberta	Corporate	Technology	Computer Peripherals	Small Box	5/8/2011
40870	10/25/2011	Critical	11	146.69	Regular Air	5.32	13.34	Quebec	Corporate	Furniture	Office Furnishings	Small Box	12/13/2011
45156	10/25/2011	Low	11	663.24	Regular Air	6.32	60.29	Saskachewan	Home Office	Office Supplies	Appliances	Small Box	2/12/2011
54592	10/25/2011	Low	11	154.43	Regular Air	6.92	14.04	Quebec	Small Business	Furniture	Office Furnishings	Small Box	6/14/2011
17379	10/26/2011	Critical	10	3218.42	Delivery Truck	58.72	321.84	Ontario	Consumer	Furniture	Bookcases	Jumbo Box	8/16/2011
46402	10/26/2011	Medium	10	826.27	Regular Air	8.55	82.63	Ontario	Consumer	Furniture	Office Furnishings	Small Box	1/10/2011
12641	10/26/2011	Low	10	107.12	Regular Air	4.86	10.71	Alberta	Home Office	Office Supplies	Paper	Small Box	2/28/2011
9286	10/26/2011	Critical	10	123.16	Regular Air	0.8	12.32	Alberta	Consumer	Office Supplies	Paper	Wrap Bag	4/5/2011
42370	10/26/2011	High	10	125.27	Regular Air	4.83	12.53	Alberta	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	11/23/2011
14500	10/26/2011	Not Specified	10	1662.5	Regular Air	8.99	166.25	Manitoba	Consumer	Office Supplies	Pens & Art Supplies	Small Pack	6/25/2011
11687	10/27/2011	High	10	188.93	Regular Air	1.77	18.89	Quebec	Home Office	Office Supplies	Paper	Wrap Bag	12/25/2011
40961	10/28/2011	Medium	10	23.84	Regular Air	0.5	2.38	Ontario	Corporate	Office Supplies	Labels	Small Box	3/31/2011
50790	10/28/2011	Critical	10	255.65	Regular Air	5.71	25.57	Alberta	Home Office	Furniture	Office Furnishings	Medium Box	7/18/2011
12773	10/28/2011	Low	10	77.62	Regular Air	3.97	7.76	Prince Edward Island	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	1/16/2011
41254	10/28/2011	Critical	10	1782.68	Regular Air	5.81	178.27	Quebec	Corporate	Furniture	Office Furnishings	Medium Box	1/12/2011
58626	10/28/2011	High	10	6641.14	Delivery Truck	64.73	664.11	Prince Edward Island	Small Business	Furniture	Chairs & Chairmats	Jumbo Drum	1/1/2012
58470	10/28/2011	High	10	49.08	Regular Air	1.93	4.91	British Columbia	Small Business	Office Supplies	Paper	Wrap Bag	6/8/2011
23426	10/28/2011	Critical	10	29.71	Regular Air	1.92	2.97	Ontario	Consumer	Office Supplies	"Scissors, Rulers and Trimmers"	Wrap Bag	2/17/2011
57059	10/28/2011	Medium	10	212.12	Regular Air	5.26	21.21	New Brunswick	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	6/3/2011
3911	10/28/2011	Not Specified	10	370.72	Regular Air	11.25	37.07	Yukon	Small Business	Office Supplies	Storage & Organization	Small Box	3/16/2011
11815	10/29/2011	Low	10	351.27	Regular Air	7.42	35.13	Manitoba	Consumer	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	9/14/2011
17382	10/29/2011	Not Specified	10	2162.8165	Regular Air	8.99	216.28	British Columbia	Home Office	Technology	Telephones and Communication	Small Box	7/5/2011
27106	10/29/2011	High	10	13.96	Regular Air	2.99	1.40	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	12/3/2011
6502	10/29/2011	Medium	10	116.11	Express Air	5.83	11.61	Ontario	Home Office	Office Supplies	Paper	Wrap Bag	8/20/2011
24996	10/29/2011	Critical	10	143.667	Regular Air	1.25	14.37	Alberta	Consumer	Technology	Telephones and Communication	Small Pack	9/27/2011
21125	10/29/2011	Not Specified	10	155.17	Regular Air	4.39	15.52	Ontario	Home Office	Office Supplies	Paper	Wrap Bag	2/27/2011
15205	10/30/2011	Critical	10	4605.36	Delivery Truck	43.32	460.54	Northwest Territories	Corporate	Furniture	Chairs & Chairmats	Jumbo Drum	3/19/2011
29028	10/30/2011	Critical	10	17131.36	Delivery Truck	14.7	1713.14	Manitoba	Corporate	Technology	Office Machines	Jumbo Drum	2/7/2011
18951	10/30/2011	Critical	10	324.3175	Express Air	5	32.43	Nova Scotia	Corporate	Technology	Telephones and Communication	Small Box	7/1/2011
47106	10/30/2011	Medium	10	2192.63	Regular Air	3.99	219.26	Quebec	Home Office	Office Supplies	Appliances	Small Box	10/27/2011
52162	10/30/2011	Not Specified	10	155.22	Regular Air	1.35	15.52	Ontario	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	11/2/2011
51553	10/30/2011	Not Specified	10	88.57	Regular Air	6.15	8.86	Alberta	Small Business	Office Supplies	Paper	Small Box	11/29/2011
52162	10/31/2011	Not Specified	10	261.16	Regular Air	9.68	26.12	Ontario	Home Office	Furniture	Bookcases	Jumbo Box	11/1/2011
41409	10/31/2011	Not Specified	10	18.92	Regular Air	7.19	1.89	Northwest Territories	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	7/23/2011
57287	10/31/2011	Not Specified	10	472.12	Regular Air	1.99	47.21	Saskachewan	Corporate	Technology	Computer Peripherals	Small Pack	10/29/2011
49312	10/31/2011	Critical	10	1882.18	Express Air	5.81	188.22	Nova Scotia	Corporate	Furniture	Office Furnishings	Medium Box	2/23/2011
27844	10/31/2011	Low	10	11.08	Regular Air	5.59	1.11	Alberta	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	7/6/2011
58247	10/31/2011	Not Specified	10	92.07	Regular Air	7.86	9.21	British Columbia	Home Office	Office Supplies	Paper	Small Box	9/25/2011
36608	10/31/2011	Low	9	825.8	Regular Air	2.87	91.76	Alberta	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	10/2/2011
5284	10/31/2011	Not Specified	9	59.38	Regular Air	2.99	6.60	Nunavut	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	7/10/2011
19911	11/1/2011	High	9	5349.21	Delivery Truck	28.63	594.36	Saskachewan	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	10/8/2011
19621	11/1/2011	Critical	9	140.82	Express Air	6.5	15.65	Manitoba	Corporate	Office Supplies	Storage & Organization	Medium Box	9/8/2011
50533	11/1/2011	Not Specified	9	73.44	Delivery Truck	27.75	8.16	Ontario	Small Business	Furniture	Tables	Jumbo Box	6/1/2011
57959	11/1/2011	Medium	9	1269.79	Express Air	5.89	141.09	British Columbia	Consumer	Technology	Computer Peripherals	Small Box	12/31/2011
33091	11/1/2011	High	9	265.35	Regular Air	11.59	29.48	Ontario	Home Office	Office Supplies	Paper	Small Box	1/27/2011
28737	11/1/2011	Critical	9	1721.641	Regular Air	4.23	191.29	Yukon	Home Office	Technology	Telephones and Communication	Small Box	10/5/2011
17377	11/1/2011	Low	9	110.38	Regular Air	1.2	12.26	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	10/30/2011
10820	11/1/2011	Not Specified	9	151.19	Regular Air	0.7	16.80	Alberta	Small Business	Office Supplies	Rubber Bands	Wrap Bag	12/27/2011
1637	11/1/2011	Not Specified	9	1024.29	Regular Air	19.99	113.81	Yukon	Corporate	Technology	Computer Peripherals	Small Box	2/7/2011
17376	11/1/2011	High	9	1127.81	Regular Air	1.99	125.31	Prince Edward Island	Corporate	Technology	Computer Peripherals	Small Pack	12/6/2011
18852	11/2/2011	High	9	351.25	Express Air	5.97	39.03	Quebec	Small Business	Office Supplies	Paper	Small Box	9/21/2011
45059	11/2/2011	Not Specified	9	130.14	Regular Air	8.65	14.46	Ontario	Consumer	Technology	Computer Peripherals	Small Box	2/5/2011
37152	11/2/2011	Medium	9	2503.3265	Regular Air	8.8	278.15	Ontario	Corporate	Technology	Telephones and Communication	Small Box	5/24/2011
31237	11/2/2011	Not Specified	9	589.78	Regular Air	2.99	65.53	Alberta	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	7/29/2011
47015	11/2/2011	Not Specified	9	5441.06	Delivery Truck	61.76	604.56	Saskachewan	Corporate	Furniture	Tables	Jumbo Box	2/14/2011
16805	11/3/2011	Low	9	172.33	Regular Air	5.74	19.15	Alberta	Corporate	Office Supplies	Paper	Small Box	1/1/2012
37792	11/3/2011	High	9	183.08	Regular Air	0.5	20.34	Nova Scotia	Corporate	Office Supplies	Labels	Small Box	12/31/2011
26214	11/3/2011	Medium	9	1901.29	Regular Air	6.77	211.25	Saskachewan	Small Business	Furniture	Office Furnishings	Small Box	11/21/2011
50657	11/5/2011	High	9	7413.29	Delivery Truck	16.01	823.70	New Brunswick	Corporate	Furniture	Tables	Jumbo Box	12/20/2011
47398	11/5/2011	Medium	9	1307.184	Delivery Truck	62.74	145.24	Saskachewan	Corporate	Furniture	Tables	Jumbo Box	6/19/2011
27589	11/5/2011	Medium	9	845.7	Express Air	1.99	93.97	Ontario	Corporate	Technology	Computer Peripherals	Small Pack	9/17/2011
38466	11/5/2011	Critical	9	136.18	Regular Air	5.46	15.13	Ontario	Corporate	Office Supplies	Paper	Small Box	8/18/2011
24384	11/5/2011	Medium	9	205.11	Regular Air	0.5	22.79	Manitoba	Consumer	Office Supplies	Labels	Small Box	3/28/2011
22848	11/6/2011	Not Specified	9	140.37	Regular Air	49	15.60	Yukon	Home Office	Office Supplies	Appliances	Large Box	12/11/2011
9763	11/6/2011	Medium	9	176.26	Regular Air	0.5	19.58	Northwest Territories	Corporate	Office Supplies	Labels	Small Box	8/16/2011
50405	11/6/2011	Medium	9	876.01	Regular Air	8.64	97.33	Manitoba	Small Business	Office Supplies	Storage & Organization	Small Box	7/2/2011
15941	11/7/2011	Not Specified	9	951.09	Delivery Truck	36.61	105.68	Quebec	Consumer	Furniture	Bookcases	Jumbo Box	12/12/2011
29666	11/7/2011	Not Specified	9	155.86	Regular Air	8.16	17.32	Quebec	Small Business	Office Supplies	Paper	Small Box	12/31/2011
59205	11/7/2011	Critical	9	54.59	Regular Air	6.89	6.07	Saskachewan	Home Office	Office Supplies	Labels	Small Box	11/2/2011
59971	11/7/2011	Critical	9	437.77	Express Air	8.99	48.64	British Columbia	Home Office	Technology	Computer Peripherals	Small Pack	6/2/2011
1095	11/7/2011	Medium	9	142.18	Regular Air	4.72	15.80	Yukon	Consumer	Office Supplies	Paper	Small Box	8/23/2011
53443	11/7/2011	Critical	9	148.8	Regular Air	1.22	16.53	Alberta	Consumer	Office Supplies	Pens & Art Supplies	Wrap Bag	10/9/2011
54368	11/8/2011	Not Specified	9	79.53	Regular Air	5.49	8.84	Quebec	Small Business	Office Supplies	Paper	Small Box	11/2/2011
19041	11/8/2011	Low	9	36.06	Regular Air	4.5	4.01	Yukon	Corporate	Office Supplies	Appliances	Small Box	7/30/2011
22051	11/8/2011	Not Specified	8	209.33	Regular Air	7.44	26.17	Manitoba	Corporate	Office Supplies	Paper	Small Box	1/1/2012
20098	11/8/2011	Medium	8	183.32	Regular Air	9.4	22.92	Nova Scotia	Consumer	Technology	Office Machines	Small Box	12/10/2011
19621	11/8/2011	Critical	8	67.03	Regular Air	1.92	8.38	Manitoba	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Wrap Bag	9/8/2011
41318	11/8/2011	Low	8	1223.11	Express Air	13.22	152.89	Ontario	Consumer	Office Supplies	Appliances	Small Box	10/18/2011
55077	11/9/2011	Critical	8	31.7	Regular Air	1.99	3.96	Quebec	Corporate	Technology	Computer Peripherals	Small Pack	10/6/2011
27811	11/9/2011	Not Specified	8	197.59	Regular Air	5.48	24.70	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	3/6/2011
33253	11/9/2011	Not Specified	8	24.2	Regular Air	1.17	3.03	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	12/2/2011
26976	11/9/2011	Not Specified	8	1154.9375	Express Air	8.99	144.37	Yukon	Home Office	Technology	Telephones and Communication	Small Box	5/21/2011
51557	11/10/2011	High	8	37.9	Regular Air	2.4	4.74	Alberta	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	10/31/2011
43302	11/10/2011	Low	8	8.87	Regular Air	1.63	1.11	Newfoundland	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	9/1/2011
36001	11/10/2011	Low	8	1038.82	Regular Air	15.1	129.85	Northwest Territories	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	3/30/2011
48161	11/10/2011	Not Specified	8	139.69	Regular Air	9.23	17.46	Quebec	Home Office	Office Supplies	Appliances	Small Box	5/25/2011
50657	11/10/2011	High	8	315.45	Regular Air	11.51	39.43	New Brunswick	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	12/19/2011
36356	11/10/2011	Medium	8	4768.59	Delivery Truck	45	596.07	British Columbia	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	12/27/2011
55808	11/10/2011	Not Specified	8	830.28	Delivery Truck	70.2	103.79	Manitoba	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	2/16/2011
31751	11/10/2011	High	8	413.12	Express Air	7.27	51.64	Ontario	Small Business	Office Supplies	Binders and Binder Accessories	Small Box	5/28/2011
26176	11/10/2011	High	8	94.32	Regular Air	8.19	11.79	Manitoba	Home Office	Office Supplies	Paper	Small Box	11/21/2011
18532	11/10/2011	Not Specified	8	507.58	Regular Air	10.68	63.45	Quebec	Home Office	Office Supplies	Storage & Organization	Small Box	10/22/2011
10213	11/10/2011	High	8	464.57	Regular Air	4	58.07	Yukon	Corporate	Technology	Computer Peripherals	Small Box	2/19/2011
36001	11/10/2011	Low	8	564.39	Regular Air	4.98	70.55	Northwest Territories	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	4/1/2011
5958	11/11/2011	Medium	8	2629.664	Delivery Truck	60	328.71	Yukon	Small Business	Furniture	Tables	Jumbo Drum	9/15/2011
51783	11/11/2011	Medium	8	646.55	Regular Air	5.79	80.82	Ontario	Consumer	Office Supplies	Paper	Small Box	11/13/2011
58179	11/11/2011	Medium	8	39.49	Regular Air	5.72	4.94	British Columbia	Small Business	Office Supplies	Envelopes	Small Box	9/6/2011
36	11/12/2011	Critical	8	2484.7455	Regular Air	4.2	310.59	Alberta	Home Office	Technology	Telephones and Communication	Small Box	11/2/2011
46402	11/12/2011	Medium	8	1219.1465	Express Air	2.5	152.39	Ontario	Consumer	Technology	Telephones and Communication	Small Box	1/9/2011
20737	11/12/2011	Medium	8	1410.93	Delivery Truck	36.09	176.37	Quebec	Home Office	Furniture	Bookcases	Jumbo Box	12/26/2011
36133	11/12/2011	Medium	8	128.56	Regular Air	8.68	16.07	Ontario	Consumer	Office Supplies	Paper	Small Box	8/21/2011
42850	11/12/2011	Medium	8	822.7	Express Air	5.5	102.84	Ontario	Home Office	Technology	Computer Peripherals	Small Box	6/22/2011
48548	11/12/2011	Critical	8	13.71	Regular Air	3.97	1.71	Quebec	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	3/27/2011
49312	11/12/2011	Critical	8	164.41	Regular Air	7.54	20.55	Nova Scotia	Corporate	Office Supplies	Paper	Small Box	2/22/2011
51300	11/12/2011	Medium	8	344.24	Regular Air	1.99	43.03	Saskachewan	Home Office	Technology	Computer Peripherals	Small Pack	10/17/2011
964	11/13/2011	Medium	8	315.02	Regular Air	1.49	39.38	Quebec	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	5/21/2011
13089	11/13/2011	Not Specified	8	3577.11	Delivery Truck	58.72	447.14	Quebec	Corporate	Furniture	Bookcases	Jumbo Box	12/17/2011
28545	11/13/2011	High	8	5296.19	Regular Air	19.99	662.02	Saskachewan	Home Office	Office Supplies	Appliances	Small Box	8/24/2011
52711	11/14/2011	Not Specified	8	220.79	Regular Air	4	27.60	New Brunswick	Home Office	Technology	Computer Peripherals	Small Box	9/25/2011
32901	11/14/2011	Critical	8	49.74	Regular Air	0.5	6.22	British Columbia	Corporate	Office Supplies	Labels	Small Box	1/11/2011
19911	11/15/2011	High	8	4859.37	Regular Air	13.99	607.42	Saskachewan	Consumer	Technology	Office Machines	Medium Box	10/6/2011
38311	11/15/2011	Medium	8	1201.51	Express Air	19.99	150.19	Alberta	Consumer	Office Supplies	Storage & Organization	Small Box	4/25/2011
24965	11/15/2011	Low	8	1146.11	Regular Air	8.55	143.26	Prince Edward Island	Corporate	Furniture	Office Furnishings	Small Box	3/29/2011
26503	11/15/2011	Medium	8	671.78	Regular Air	1.39	83.97	Manitoba	Small Business	Office Supplies	Envelopes	Small Box	4/23/2011
52711	11/16/2011	Not Specified	8	201.14	Regular Air	3.37	25.14	Ontario	Home Office	Office Supplies	Rubber Bands	Wrap Bag	9/23/2011
15907	11/16/2011	High	8	1837.44	Delivery Truck	54.11	229.68	Northwest Territories	Home Office	Furniture	Bookcases	Jumbo Box	4/13/2011
15907	11/16/2011	High	8	28.05	Regular Air	2.17	3.51	Northwest Territories	Home Office	Office Supplies	Paper	Wrap Bag	4/12/2011
56647	11/16/2011	Medium	8	417.53	Regular Air	12.52	52.19	New Brunswick	Home Office	Furniture	Office Furnishings	Small Box	8/4/2011
56006	11/16/2011	Critical	7	102.99	Regular Air	9.68	14.71	British Columbia	Small Business	Office Supplies	Paper	Small Box	10/1/2011
11652	11/16/2011	Not Specified	7	122.09	Regular Air	2.04	17.44	Ontario	Home Office	Office Supplies	Paper	Wrap Bag	11/12/2011
18503	11/16/2011	Not Specified	7	6637.63	Delivery Truck	17.85	948.23	Alberta	Consumer	Technology	Office Machines	Jumbo Drum	5/7/2011
33987	11/16/2011	High	7	1521.1345	Regular Air	3.99	217.30	British Columbia	Small Business	Technology	Telephones and Communication	Small Box	10/26/2011
21893	11/16/2011	Critical	7	532.11	Express Air	8.13	76.02	Ontario	Home Office	Office Supplies	Envelopes	Small Box	10/25/2011
40034	11/16/2011	Medium	7	603.69	Express Air	4.86	86.24	Alberta	Consumer	Office Supplies	Paper	Small Box	3/11/2011
51493	11/16/2011	Low	7	286.26	Regular Air	5.16	40.89	British Columbia	Corporate	Office Supplies	Paper	Wrap Bag	7/8/2011
23940	11/16/2011	Medium	7	138.52	Regular Air	49	19.79	British Columbia	Home Office	Office Supplies	Appliances	Large Box	4/9/2011
7846	11/17/2011	Low	7	40.05	Regular Air	1.49	5.72	Quebec	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	6/30/2011
56577	11/17/2011	Critical	7	7497.08	Delivery Truck	54.12	1071.01	Yukon	Small Business	Furniture	Tables	Jumbo Box	11/3/2011
36676	11/17/2011	Not Specified	7	353.52	Regular Air	8.18	50.50	Saskachewan	Corporate	Office Supplies	Paper	Small Box	8/26/2011
9221	11/17/2011	Low	7	1527.42	Regular Air	19.99	218.20	Alberta	Consumer	Office Supplies	Envelopes	Small Box	1/7/2011
10342	11/18/2011	Medium	7	2055.97	Express Air	13.99	293.71	Ontario	Consumer	Technology	Office Machines	Medium Box	11/24/2011
53127	11/18/2011	High	7	2628.047	Regular Air	19.99	375.44	Ontario	Consumer	Technology	Telephones and Communication	Small Box	5/13/2011
1637	11/18/2011	Not Specified	7	1348.57	Regular Air	8.99	192.65	Yukon	Corporate	Office Supplies	Pens & Art Supplies	Small Pack	2/9/2011
15009	11/18/2011	Not Specified	7	1200.13	Express Air	8.99	171.45	Quebec	Small Business	Office Supplies	Pens & Art Supplies	Small Pack	12/23/2011
23169	11/18/2011	Critical	7	172.7	Regular Air	5.11	24.67	Ontario	Home Office	Office Supplies	Paper	Small Box	6/25/2011
7110	11/18/2011	Low	7	6396.2	Regular Air	24.49	913.74	Nunavut	Corporate	Furniture	Chairs & Chairmats	Large Box	8/11/2011
47333	11/18/2011	Critical	7	760.2485	Regular Air	3.3	108.61	Manitoba	Home Office	Technology	Telephones and Communication	Small Pack	9/7/2011
225	11/18/2011	Critical	7	126.58	Regular Air	0.7	18.08	Quebec	Home Office	Office Supplies	Pens & Art Supplies	Wrap Bag	5/25/2011
2306	11/18/2011	High	7	113.5	Regular Air	6.28	16.21	Manitoba	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	7/27/2011
21444	11/18/2011	Medium	7	34.16	Regular Air	0.7	4.88	Manitoba	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	4/16/2011
38528	11/18/2011	Critical	7	70.02	Regular Air	0.5	10.00	Manitoba	Small Business	Office Supplies	Labels	Small Box	12/22/2011
15425	11/18/2011	Low	7	2896.14	Express Air	19.99	413.73	Alberta	Home Office	Technology	Computer Peripherals	Small Box	7/29/2011
41413	11/19/2011	Low	7	156.5	Regular Air	6	22.36	British Columbia	Corporate	Office Supplies	Paper	Small Box	11/20/2011
53637	11/19/2011	High	7	451.09	Express Air	9.83	64.44	Ontario	Consumer	Office Supplies	Envelopes	Small Box	3/18/2011
38530	11/19/2011	Critical	7	1980.37	Regular Air	2.99	282.91	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	4/17/2011
29152	11/19/2011	Low	7	58.63	Regular Air	1.99	8.38	Saskachewan	Small Business	Technology	Computer Peripherals	Small Pack	7/27/2011
20453	11/19/2011	Medium	7	1193.1195	Express Air	0.99	170.45	Ontario	Home Office	Technology	Telephones and Communication	Wrap Bag	3/12/2011
9696	11/19/2011	Not Specified	7	110.15	Regular Air	2.99	15.74	Alberta	Corporate	Office Supplies	Binders and Binder Accessories	Small Box	2/21/2011
49346	11/19/2011	Not Specified	7	276.75	Regular Air	5.57	39.54	Saskachewan	Corporate	Office Supplies	Paper	Small Box	5/6/2011
39332	11/19/2011	Critical	7	198.72	Express Air	14.45	28.39	British Columbia	Consumer	Furniture	Office Furnishings	Large Box	10/10/2011
59812	11/19/2011	Medium	7	28.98	Regular Air	4.98	4.14	British Columbia	Consumer	Furniture	Office Furnishings	Small Pack	6/23/2011
54659	11/19/2011	High	7	262.9	Regular Air	5.2	37.56	Quebec	Corporate	Office Supplies	Paper	Small Box	8/15/2011
56420	11/19/2011	Low	7	132.23	Regular Air	2.03	18.89	Alberta	Consumer	Furniture	Office Furnishings	Wrap Bag	7/26/2011
23522	11/19/2011	Critical	7	1077.8085	Express Air	8.99	153.97	Quebec	Small Business	Technology	Telephones and Communication	Small Box	4/13/2011
1575	11/19/2011	Medium	7	525.674	Regular Air	5.26	75.10	Yukon	Small Business	Technology	Telephones and Communication	Small Box	9/14/2011
55809	11/19/2011	Critical	6	250.7	Delivery Truck	45	41.78	Ontario	Consumer	Furniture	Chairs & Chairmats	Jumbo Drum	9/12/2011
59108	11/19/2011	Low	6	68.53	Regular Air	3.97	11.42	Ontario	Corporate	Office Supplies	Pens & Art Supplies	Wrap Bag	10/12/2011
45381	11/19/2011	Medium	6	11.81	Regular Air	5.57	1.97	Nova Scotia	Small Business	Furniture	Office Furnishings	Small Box	8/23/2011
34725	11/19/2011	Low	6	1885.41	Regular Air	35	314.24	Quebec	Small Business	Office Supplies	Storage & Organization	Large Box	7/29/2011
6337	11/20/2011	Not Specified	6	449.42	Delivery Truck	85.63	74.90	British Columbia	Corporate	Furniture	Tables	Jumbo Box	9/1/2011
54051	11/20/2011	Medium	6	126.95	Express Air	0.99	21.16	Alberta	Corporate	Office Supplies	Labels	Small Box	8/12/2011
49479	11/21/2011	Medium	6	5615.4	Delivery Truck	26.3	935.90	Manitoba	Consumer	Technology	Office Machines	Jumbo Drum	7/29/2011
18884	11/21/2011	Not Specified	6	131.27	Delivery Truck	14.36	21.88	Manitoba	Home Office	Furniture	Chairs & Chairmats	Jumbo Drum	6/25/2011
46468	11/21/2011	Critical	6	7535.96	Regular Air	19.99	1255.99	Ontario	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	1/12/2011
34694	11/21/2011	Low	6	55.49	Regular Air	7.24	9.25	Quebec	Consumer	Furniture	Office Furnishings	Small Box	4/28/2011
23202	11/22/2011	High	6	307.42	Regular Air	1.69	51.24	Ontario	Small Business	Office Supplies	Paper	Wrap Bag	8/1/2011
59809	11/22/2011	Not Specified	6	138.67	Regular Air	5.63	23.11	Saskachewan	Home Office	Office Supplies	Binders and Binder Accessories	Small Box	3/10/2011
16260	11/22/2011	High	6	14960.096	Delivery Truck	42.52	2493.35	Ontario	Corporate	Furniture	Tables	Jumbo Box	11/14/2011
6402	11/22/2011	Low	6	373.33	Regular Air	4.68	62.22	New Brunswick	Corporate	Office Supplies	"Scissors, Rulers and Trimmers"	Small Pack	4/28/2011
35239	11/22/2011	Critical	6	109.29	Regular Air	6.26	18.22	British Columbia	Small Business	Office Supplies	Paper	Small Box	11/13/2011
43459	11/22/2011	Critical	6	13905.88	Regular Air	24.49	2317.65	Yukon	Consumer	Technology	Office Machines	Large Box	11/8/2011
32647	11/22/2011	High	6	671.75	Regular Air	4	111.96	Manitoba	Consumer	Technology	Computer Peripherals	Small Box	11/20/2011
24960	11/22/2011	High	6	5797.68	Regular Air	4.2	966.28	Ontario	Small Business	Technology	Telephones and Communication	Small Box	1/28/2011
26370	11/23/2011	Not Specified	6	660.27	Express Air	5.49	110.05	Northwest Territories	Home Office	Office Supplies	Storage & Organization	Small Box	8/10/2011
6982	11/24/2011	Not Specified	6	1311.25	Express Air	1.99	218.54	Nunavut	Corporate	Technology	Computer Peripherals	Small Pack	11/18/2011
